Address,Content Type,Status Code,Indexability,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,H1-1,H1-1 Length,H1-2,H1-2 Length,Word Count,Sentence Count,Size (bytes),Transferred (bytes),Word Count,Sentence Count,Average Words Per Sentence,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Response Time,H1-1 Length Length,H1-2 Length Length,Meta Description 1 Length Length,Meta Description 1 Pixel Width Length,Title 1 Length Length,Title 1 Pixel Width Length
https://us.soruka.com/wallets/,text/html; charset=UTF-8,200,Indexable,Recycled leather women's wallet | Soruka US,43,393,Discover the Soruka recycled leather wallet. A sustainable and handcrafted accessory from Barcelona. A unique design you can receive in 3-5 days.,145,909,Tatum,5,Monique,7,356,126.0,337527,48448,356,126.0,2.825,1.11,218,100,0,2,2,0,1.307,1,1,3,3,2,3
https://willowcraftgoods.com/,text/html; charset=utf-8,200,Indexable,Your Leather Wallet Shop – Willow Craft Goods,45,416,Unique Minimalist Wallet Designs | USA Made | Riding in Pockets Worldwide,73,470,Willow Craft Goods,18,Meet Mario Ferruzzi CALS New Dean,33,290,61.0,216698,38641,290,61.0,4.754,1.11,102,67,0,5,4,0,0.865,2,2,2,3,2,3
https://aviatorwallet.com/blogs/news/metal-wallet-vs-leather-wallet-pros-and-cons,text/html; charset=utf-8,200,Indexable,Metal Wallet Vs. Leather Wallet – Pros and Cons - AVIATOR by EVERMADE WALLETS,77,749,Looking for a new wallet? One of the biggest decisions you’ll need to make is the type of material your wallet is made of.  Two of the most common wallet materials are metal and leather. These styles are very different - and they each have their own pros and cons. There are several factors you’ll need to consider when,319,1955,Metal Wallet Vs. Leather Wallet – Pros and Cons,47,2024–25 Ski Passport grades 3–6,31,1187,177.0,252430,55749,1187,177.0,6.706,0.0,63,25,0,9,5,0,0.841,2,2,3,4,2,3
https://www.ripani.com/en/woman/accessories/wallets-woman,text/html; charset=utf-8,200,Indexable,Women's leather wallets | Small leather goods Ripani,52,464,"Buy online women's leather wallets with handcrafted workmanship made in Italy. Small wallets, large wallets and zipped wallets: choose your favourite.",150,933,Wallets,7,Title:FateZero: Fusing Attentions for Zero-shot Text-based Video Editing,72,271,88.0,72009,27990,271,88.0,3.08,1.11,78,45,0,5,5,0,1.055,1,2,3,3,2,3
https://ca.tommy.com/en/men/shoes-accessories/bags-wallets,text/html;charset=UTF-8,200,Indexable,Men's Bags | Duffles & Leather Wallets For Men | Tommy Hilfiger,63,566,"Shop Tommy Hilfiger for all essentials in men's backpacks, luggage, bags and wallets. Browse the latest collection of backpacks, weekender bags & more!",151,953,Men's Bags & Wallets,20,99 Bottles of OOP - 2nd Edition,31,634,210.0,421954,73330,634,210.0,3.019,1.11,57,43,0,0,0,0,1.121,2,2,3,3,2,3
https://brahmin.com/collections/wallets-wristlets,text/html; charset=utf-8,200,Indexable,Leather Wallets & Designer Wristlets | BRAHMIN,46,423,"Our collection of designer wristlets and leather wallets come in various colors and sizes, making them the perfect pair for any bag. Shop wristlet wallets now!",159,968,Ladies' Jewellery,17,Easy Boneless Chicken Biryani Recipe,36,1104,436.0,919539,74390,1104,436.0,2.532,1.11,380,147,0,6,6,0,1.429,2,2,3,3,2,3
https://www.ainste.com/,text/html; charset=utf-8,200,Indexable,Thin and Slim Minimalist Leather Wallets. Ainste™,49,439,A new style of thin and slim front pocket wallets like never before. AINSTE® DEVOTED TO CREATING UNIQUE PRODUCTS.,113,758,Introducing Gen-3 Alpha.,24,Subscribe to RSS,16,634,183.0,168054,23923,634,183.0,3.464,1.11,83,63,0,8,3,0,0.954,2,2,3,3,2,3
https://lodis.com/blogs/news/how-to-clean-leather-wallets-dos-donts,text/html; charset=utf-8,200,Indexable,How to Clean Leather Wallets: Dos & Don'ts,42,383,"Learn how to clean a leather wallet, deal with stains and the do's and the don't's for a squeaky clean wallet.",110,659,How to Clean Leather Wallets: Dos & Don'ts,42,Get the best deal of the year. Over 50% off.,44,1299,189.0,415988,57509,1299,189.0,6.873,1.11,56,31,0,10,7,0,1.137,2,2,3,3,2,3
https://cuyana.com/collections/wallets,text/html; charset=utf-8,200,Indexable,Wallets – Cuyana,16,155,"Unisex Crosswind Quarter Zip Sweatshirt is a cotton/polyester 1/4 zip for men, women, businesses, and more. Metal zipper and pockets. Shop 9359 now.",148,0,Shop Wallets L2,15,Get Ready to Jump in 2024,25,313,94.0,459896,55738,313,94.0,3.33,1.11,322,106,0,7,6,0,1.219,2,2,3,1,2,3
https://www.tightstore.com/,text/html; charset=utf-8,200,Indexable,Slim Leather Wallets | Thin and Front-pocket Wallet by TGT (Tight),66,581,"Tight wallets, by Brooklyn designer Jack Sutter, are slim leather wallets made with soft Italian leather and fine elastic to fit into the tightest pocket and ma",160,948,Seen the wooden chair in Fresno that’s tall as a house? It’s part of a teary love story,87,Stay in touch!,14,940,347.0,115026,19306,940,347.0,2.709,1.11,95,38,0,4,4,0,0.774,2,2,3,3,2,3
https://www.jackgeorges.com/collections/leather-wallets-for-men,text/html; charset=utf-8,200,Indexable,Leather Wallets for Men - Lifetime Warranty | Jack Georges,58,517,"Jack Georges men's leather wallets: bifolds, billfolds, hipsters, weekenders, ID wallets, tri-folds, and travel wallets. Handmade. Lifetime warranty.",149,891,Leather Wallets for Men,23,Ask for info,12,426,125.0,258761,46391,426,125.0,3.408,1.11,216,126,0,12,6,0,0.84,2,2,3,3,2,3
https://www.all-ett.com/,text/html; charset=utf-8,200,Indexable,Slim Wallets with RFID Blocking Technology - Allett Wallets,59,519,"Slim Wallets built for minimalist style & practical use. Allett's mens, womens and travel wallets are available with RFID blocking security. Family Company since 1995. Made in San Diego, California. FREE shipping for a limited time.",232,1413,Allett,6,See why the Hyundai PALISADE is better than the Honda Pilot ⁠ Claim based on comparison of specifications on manufacturer websites.,131,516,125.0,419425,53243,516,125.0,4.128,1.11,145,56,0,12,12,0,0.908,1,3,3,4,2,3
https://www.target.com/s/mens+leather+wallets,text/html; charset=utf-8,200,Indexable,Mens Leather Wallets : Target,29,263,"Shop Target for mens leather wallets you will love at great low prices. Choose from Same Day Delivery, Drive Up or Order Pickup plus free shipping on orders $35+.",162,1003,mens leather wallets,20,Easy Boneless Chicken Biryani Recipe,36,1030,284.0,442209,43462,1030,284.0,3.627,1.11,230,152,0,8,8,0,1.543,2,2,3,4,2,3
https://www.pegai.com/collections/wallets,text/html; charset=utf-8,200,Indexable,Full and Top Grain Artisan Leather Wallets - PEGAI,50,441,Our leather wallets are made from nature’s most authentic fabric and are more durable than man made wallets. Experience the amazing feel with PEGAI,147,933,Parenting: 14 Gospel Principles That Can Radically Change Your Family,69,Updated US and Canadian Normalization Factors for TRACI 2.1,59,655,281.0,540448,87291,655,281.0,2.331,1.11,222,120,0,9,6,0,1.085,2,2,3,3,2,3
https://www.smythson.com/us/accessories/all-accessories/purses,text/html;charset=UTF-8,200,Indexable,Women's Leather Purses | Smythson,33,323,"From compact coin purses to larger carry-everything styles, our purses are designed to become your everyday companion.",118,755,Calligraphy in Islamic Art,26,Meet Mario Ferruzzi CALS New Dean,33,458,141.0,528374,40988,458,141.0,3.248,1.11,347,198,0,5,5,0,1.286,2,2,3,3,2,3
https://www.portlandleathergoods.com/collections/wallets,text/html; charset=utf-8,200,Indexable,Women's Wallets | Portland Leather Goods,40,375,Our handmade minimal top-quality leather Women's Wallets and card cases are handcrafted. Functional for everyday use durable to last forever.,141,889,Portland Leather,16,Collection: Women's Wallets,27,539,283.0,1193205,132247,539,283.0,1.905,1.11,630,279,0,9,7,0,1.761,2,2,3,3,2,3
https://getyourhooey.com/collections/wallets-1,text/html; charset=utf-8,200,Indexable,Hooey Wallets,13,127,"Hooey is a premier western action sports brand located in Spring Branch, Texas. Shop our collection of Hooey Wallets and receive free shipping on orders of $50 or more. • tan/navy • silver/copper • tan/red",205,1264,Hooey Wallets,13,GUIDELINES,10,470,121.0,410859,59996,470,121.0,3.884,1.11,386,200,0,10,5,0,0.912,2,2,3,4,2,3
https://olpr.com/blogs/articles/how-to-clean-leather-wallets,text/html; charset=utf-8,200,Indexable,How to Clean Leather Wallets the Right Way - 100% Working Lifehacks,67,619,Clean and Care for Your Leather Wallet - Discover Pro Tips to Remove Stains and Restore Your Wallet's Natural Beauty,116,728,How to Clean Leather Wallets the Right Way,42,Title:FateZero: Fusing Attentions for Zero-shot Text-based Video Editing,72,2627,449.0,759761,88308,2627,449.0,5.851,1.11,379,92,0,2,2,0,0.787,2,2,3,3,2,3
https://leather.io/,text/html,200,Indexable,Leather Bitcoin Wallet - Bitcoin for the Rest of Us,51,427,"Leather is your gateway into Bitcoin web3. Manage your digital assets, trade NFTs, mint Ordinals, and inscribe your BNS name with one of the most secure crypto wallets.",168,1047,bitcoin for the rest of us,26,bitcoin for the rest of us,26,1685,516.0,745001,77265,1685,516.0,3.266,1.11,69,12,0,19,7,0,0.822,2,2,3,4,2,3
https://shakatribeshop.com/collections/leather-wallets,text/html; charset=utf-8,200,Indexable,Leather Wallets | SHAKA TRIBE,29,275,"Discover artist-designed, high-quality leather wallets from Hawaii. Melding functionality and Hawaiian artistry for unique, stylish storage. Shop Shaka Tribe today!",164,994,Leather Wallets,15,Mizzou Engineering,18,174,45.0,128579,29147,174,45.0,3.867,1.11,60,31,0,5,4,0,0.774,2,2,3,3,2,3
https://vonbaer.com/blogs/blog/how-to-clean-a-leather-wallet-at-home-stains-and-smells-removed,text/html; charset=utf-8,200,Indexable,How To Clean a Leather Wallet (Without Damaging It) - Von Baer,62,567,"In a perfect world you will always keep your wallet in a clean and dry place, free from unwanted dirt or sticky substances.",123,744,How to Clean a Leather Wallet,29,Mizzou Engineering,18,2205,357.0,433970,95414,2205,357.0,6.176,1.11,283,268,0,5,3,0,0.794,2,2,3,3,2,3
https://wpstandard.com/collections/leather-wallets,text/html; charset=utf-8,200,Indexable,Browse Our High-Quality Luxury Leather Wallets | WP Standard,60,552,Are you looking for the perfect wallet to store your bills and change? We offer high-quality leather wallets of all shapes and sizes. Browse our collection now.,160,967,Our Mission,11,Stay in touch!,14,275,92.0,266206,43750,275,92.0,2.989,1.11,123,44,0,1,1,0,0.948,2,2,3,3,2,3
https://www.coachoutlet.com/shop/women/wallets,text/html; charset=utf-8,200,Indexable,Wallets for Women on Sale | COACH® Outlet,41,395,"Shop the best Designer Wallets for Women on Sale On The COACH Outlet Site. Become A COACH Insider For Exclusive Access To New Styles, Special Offers & More.",156,1018,Women’s Wallets,15,Trending Songs,14,746,185.0,1094543,118843,746,185.0,4.032,1.11,52,35,0,0,0,0,0.86,2,2,3,4,2,3
https://laticoleathers.com/,text/html; charset=utf-8,200,Indexable,"Handcrafted Leather Handbags, Wallets & Accessories- Latico Leathers",68,629,"Latico Leathers handcrafts the highest quality leather handbags, wallets, & accessories with boho-vibes + individual style – get 15% off your first purchase.",157,957,Latico Leathers,15,Need help?,10,916,251.0,440172,94355,916,251.0,3.649,1.11,170,56,0,17,12,0,1.283,2,2,3,3,2,3
https://bullsheathleather.com/,text/html; charset=utf-8,200,Indexable,"Buy Men’s Leather Wallets Custom Handmade in the USA
– Bull Sheath Leather",74,702,"Custom handmade men's leather wallets from Deep in the heart of Texas, USA. We offer the best wallets for men. Visit our Shop for a men's wallet.",145,906,Bull Sheath Leather,19,Choose a Location,17,2439,587.0,461953,59321,2439,587.0,4.155,1.11,696,100,0,10,4,0,0.613,2,2,3,3,2,3
https://duvallleatherwork.com/product-category/mens-leather-wallets/,text/html; charset=UTF-8,200,Indexable,Men's Leather Wallets • Handmade Quality • Duvall Leather,57,517,"Handmade in the USA men's leather wallets, superior craftsmanship and full grain leather. Bi-Fold Wallets • Front Pocket Wallets • Tri-Fold Wallets",147,900,Men's Leather Wallets,21,Let’s simplify men’s leather wallets,36,1224,259.0,210765,32362,1224,259.0,4.726,1.11,123,59,0,7,6,0,1.4,2,2,3,3,2,3
https://www.nordstrom.com/browse/men/accessories/wallets,text/html; charset=UTF-8,200,Indexable,Slim Leather Wallets | Thin and Front-pocket Wallet by TGT (Tight),66,0,"Parenting Services mission is to offer meaningful support to pregnant and parenting students by addressing their unique challenges, therefore allowing them...",158,0,Gifts For Him,13,Choose a Location,17,0,,206884,109436,0,,,0.0,0,0,0,0,0,0,0.788,2,2,3,1,2,1
https://www.brodyneuenschwander.com/,text/html; charset=UTF-8,200,Indexable,Brody Neuenschwander - Calligrapher and Text Artist,51,468,"Calligrapher and Text Artist. Paper, canvas, textiles, metal, glass, sculpture, light, architecture, film, performance, human skin. Brody Neuenschwander.",153,925,Parenting: 14 Gospel Principles That Can Radically Change Your Family,69,Subscribe to RSS,16,418,69.0,84851,16564,418,69.0,6.058,1.25,31,23,0,9,6,0,1.325,2,2,3,3,2,3
https://www.montblanc.com/en-us/discover/campaign/virtual-events,text/html; charset=utf-8,200,Indexable,Discover - Virtual Events – Montblanc® US,41,377,Campaign,8,63,Calligraphy in Islamic Art,26,Easy Boneless Chicken Biryani Recipe,36,493,136.0,271093,35486,493,136.0,3.625,1.25,288,218,0,8,8,0,1.215,2,2,1,2,2,3
https://laurahooperdesignhouse.com/,text/html; charset=UTF-8,200,Indexable,Custom Wedding Stationery | Handwritten Calligraphy | Foxhill Garden • Laura Hooper Design House,96,879,"Welcome to Laura Hooper Design House (formerly known as Laura Hooper Calligraphy) known for timeless, classic wedding stationery created by seasoned hand lettering artist and educator Laura Hooper.",197,1266,Personalized wedding stationery design for every aspect of your celebration.,76,A Place for Artful Living & Timeless Design.,44,709,124.0,354571,39850,709,124.0,5.718,1.25,138,17,0,12,4,0,1.429,2,2,3,4,2,3
https://www.laquitatate.com/checkmeout/how-to-style-calligraphy-brushes,text/html;charset=utf-8,200,Indexable,How to style Calligraphy Brushes — Laquita Tate,47,425,"Ready to tackle real-world issues, help solve problems in your community and examine what it means to be an ethical engineer in the 21st century? Civil engineering may be the right major for you.",195,0,How to style Calligraphy Brushes,32,College of Agriculture and Life Sciences,40,433,65.0,103262,18940,433,65.0,6.662,1.25,27,12,0,6,3,0,2.053,2,2,3,1,2,3
https://jakerainis.com/blog/the-ultimate-blackletter-calligraphy-resource-guide/,text/html; charset=UTF-8,200,Indexable,The Ultimate Blackletter Calligraphy Resource Guide - Jake Rainis,65,575,Learn everything you need to know when it comes to shopping for supplies for Blackletter calligraphy and any other type of flat-pen calligraphy.,144,885,The Ultimate Blackletter Calligraphy Resource Guide,51,Subscribe to RSS,16,6002,827.0,117374,30329,6002,827.0,7.258,1.25,19,12,0,161,50,0,1.502,2,2,3,3,2,3
https://tex.stackexchange.com/questions/231322/how-to-get-the-lowercase-calligraphic-symbols,text/html; charset=utf-8,200,Indexable,calligraphy - How to get the lowercase calligraphic symbols? - TeX - LaTeX Stack Exchange,89,799,"Explore a Mathematics & Computer Science, Bachelor of Science in Liberal Arts and Sciences (BSLAS) degree at the nation's #5 best computer science program at the University of Illinois Urbana-Champaign.",202,0,How to get the lowercase calligraphic symbols?,46,Subscribe to RSS,16,1193,251.0,166574,37623,1193,251.0,4.753,1.25,136,98,0,30,26,0,0.464,2,2,3,1,2,3
https://www.ecletters.com/blog/2024/3/9/my-favorite-gold-markers-for-hand-lettering-and-calligraphy,text/html;charset=utf-8,200,Indexable,My Favorite Gold Markers for Hand Lettering and Calligraphy — ECLetters | Maryland Calligrapher,95,851,"Here are some gold markers that I really like to use for lettering and faux 
calligraphy projects. These are great for lettering on paper as well as 
unique materials like shells, pumpkins and more!",200,1175,Blog,4,My Favorite Gold Markers for Hand Lettering and Calligraphy,59,385,75.0,117273,22681,385,75.0,5.133,1.25,64,28,0,25,12,0,1.156,1,2,3,4,2,3
https://www.leemunroe.com/steve-jobs-calligraphy/,text/html; charset=UTF-8,200,Indexable,Steve Jobs on Taking a Calligraphy Class,40,363,"I have this maple rocker, having sat in front of the stove for a month or so it has dried out and a back leg joint loosened up. It is not a terribly old rocker 60’s-80’s vintage, so presumably not hide glue. I don't want to use gorilla glue because it foams and expands, i am contemplating epoxy w...",300,0,Steve Jobs on Taking a Calligraphy Class,40,Choose a Location,17,273,44.0,5249,2363,273,44.0,6.205,1.25,8,8,0,3,3,0,0.953,2,2,3,1,2,3
